INFO 2024-10-12 12:43:04,356 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-12 12:43:43,941 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\authtoken\migrations\0004_alter_tokenproxy_options.py first seen with mtime 1728552584.2964933
DEBUG 2024-10-12 12:43:43,941 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\contenttypes\migrations\__init__.py first seen with mtime 1728154884.3972692
DEBUG 2024-10-12 12:43:43,941 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\authtoken\migrations\0001_initial.py first seen with mtime 1728552584.2944927
DEBUG 2024-10-12 12:43:43,942 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0011_update_proxy_permissions.py first seen with mtime 1728154884.3051746
DEBUG 2024-10-12 12:43:43,942 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\loader.py first seen with mtime 1728154885.229466
DEBUG 2024-10-12 12:43:43,942 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\executor.py first seen with mtime 1728154885.2284658
DEBUG 2024-10-12 12:43:43,943 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\views\defaults.py first seen with mtime 1728154885.321242
DEBUG 2024-10-12 12:43:43,943 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\MySQLdb\connections.py first seen with mtime 1728155057.791777
DEBUG 2024-10-12 12:43:43,944 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\ExifTags.py first seen with mtime 1728558405.3335671
DEBUG 2024-10-12 12:43:43,945 autoreload File C:\Users\zawar\PycharmProjects\softui\profiles\migrations\0001_initial.py first seen with mtime 1728558416.0054991
DEBUG 2024-10-12 12:43:43,945 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\sessions\migrations\0001_initial.py first seen with mtime 1728154885.0609725
DEBUG 2024-10-12 12:43:43,946 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\ImageMode.py first seen with mtime 1728558405.346841
DEBUG 2024-10-12 12:43:43,946 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\migrations\__init__.py first seen with mtime 1728154884.0021944
DEBUG 2024-10-12 12:43:43,947 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\migrations\0001_initial.py first seen with mtime 1728154884.0011935
DEBUG 2024-10-12 12:43:43,947 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\sessions\migrations\__init__.py first seen with mtime 1728154885.0609725
DEBUG 2024-10-12 12:43:43,948 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py first seen with mtime 1728154884.3972692
DEBUG 2024-10-12 12:43:43,949 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\signals.py first seen with mtime 1728714206.684443
DEBUG 2024-10-12 12:43:43,950 autoreload File C:\Users\zawar\PycharmProjects\softui\core\wsgi.py first seen with mtime 1726218556.0
DEBUG 2024-10-12 12:43:43,950 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\corsheaders\middleware.py first seen with mtime 1728714206.684443
DEBUG 2024-10-12 12:43:43,950 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py first seen with mtime 1728154884.0021944
DEBUG 2024-10-12 12:43:43,951 autoreload File C:\Users\zawar\PycharmProjects\softui\profiles\migrations\__init__.py first seen with mtime 1728557465.551981
DEBUG 2024-10-12 12:43:43,952 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0008_alter_user_username_max_length.py first seen with mtime 1728154884.304174
DEBUG 2024-10-12 12:43:43,953 autoreload File C:\Users\zawar\PycharmProjects\softui\profiles\migrations\0002_playerprofile_location_playerprofile_mobile_number_and_more.py first seen with mtime 1728623346.1840074
DEBUG 2024-10-12 12:43:43,954 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\graph.py first seen with mtime 1728154885.2284658
DEBUG 2024-10-12 12:43:43,954 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\backends\mysql\compiler.py first seen with mtime 1728154885.2144668
DEBUG 2024-10-12 12:43:43,954 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\authtoken\migrations\0002_auto_20160226_1747.py first seen with mtime 1728552584.2944927
DEBUG 2024-10-12 12:43:43,955 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\contenttypes\migrations\0002_remove_content_type_name.py first seen with mtime 1728154884.3972692
DEBUG 2024-10-12 12:43:43,956 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\migrations\__init__.py first seen with mtime 1728154882.8226018
DEBUG 2024-10-12 12:43:43,956 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\conf\urls\__init__.py first seen with mtime 1728154883.8150134
DEBUG 2024-10-12 12:43:43,957 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\models\sql\compiler.py first seen with mtime 1728154885.2474835
DEBUG 2024-10-12 12:43:43,957 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0009_alter_user_last_name_max_length.py first seen with mtime 1728154884.304174
DEBUG 2024-10-12 12:43:43,958 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\views\csrf.py first seen with mtime 1728154885.321242
DEBUG 2024-10-12 12:43:43,958 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0001_initial.py first seen with mtime 1728154884.3011744
DEBUG 2024-10-12 12:43:43,958 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\_binary.py first seen with mtime 1728558405.3667252
DEBUG 2024-10-12 12:43:43,958 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\__init__.py first seen with mtime 1728154884.3061757
DEBUG 2024-10-12 12:43:43,959 autoreload File C:\Users\zawar\PycharmProjects\softui\home\migrations\__init__.py first seen with mtime 1726218556.0
DEBUG 2024-10-12 12:43:43,959 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py first seen with mtime 1728154884.3011744
DEBUG 2024-10-12 12:43:43,960 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0007_alter_validators_add_error_messages.py first seen with mtime 1728154884.3031743
DEBUG 2024-10-12 12:43:43,960 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\middleware\clickjacking.py first seen with mtime 1728154885.2868752
DEBUG 2024-10-12 12:43:43,960 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\stringprep.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:43,960 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\_typing.py first seen with mtime 1728558405.3974295
DEBUG 2024-10-12 12:43:43,961 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0012_alter_user_first_name_max_length.py first seen with mtime 1728154884.3051746
DEBUG 2024-10-12 12:43:43,961 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\authtoken\migrations\__init__.py first seen with mtime 1728552584.2964933
DEBUG 2024-10-12 12:43:43,961 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\db\migrations\recorder.py first seen with mtime 1728154885.2304673
DEBUG 2024-10-12 12:43:43,962 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\sessions\backends\db.py first seen with mtime 1728154884.9550848
DEBUG 2024-10-12 12:43:43,962 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\authtoken\migrations\0003_tokenproxy.py first seen with mtime 1728552584.2954955
DEBUG 2024-10-12 12:43:43,963 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0006_require_contenttypes_0002.py first seen with mtime 1728154884.3021739
DEBUG 2024-10-12 12:43:43,963 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\_util.py first seen with mtime 1728558405.398428
DEBUG 2024-10-12 12:43:43,963 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\_deprecate.py first seen with mtime 1728558405.3667252
DEBUG 2024-10-12 12:43:43,965 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\_imaging.cp312-win_amd64.pyd first seen with mtime 1728558405.380426
DEBUG 2024-10-12 12:43:43,965 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py first seen with mtime 1728154884.3021739
DEBUG 2024-10-12 12:43:43,965 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0003_alter_user_email_max_length.py first seen with mtime 1728154884.3011744
DEBUG 2024-10-12 12:43:43,966 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\PIL\TiffTags.py first seen with mtime 1728558405.3634124
DEBUG 2024-10-12 12:43:43,966 autoreload File C:\Users\zawar\PycharmProjects\softui\profiles\migrations\0003_playerprofile_receive_newsletter.py first seen with mtime 1728625592.9643092
DEBUG 2024-10-12 12:43:43,967 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\MySQLdb\cursors.py first seen with mtime 1728155057.7927873
DEBUG 2024-10-12 12:43:43,967 autoreload File C:\Users\zawar\AppData\Local\Programs\Python\Python312\Lib\encodings\idna.py first seen with mtime 1727737420.0
DEBUG 2024-10-12 12:43:43,968 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py first seen with mtime 1728154884.0011935
DEBUG 2024-10-12 12:43:43,968 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\contrib\auth\migrations\0010_alter_group_name_max_length.py first seen with mtime 1728154884.304174
DEBUG 2024-10-12 12:44:06,147 utils (0.000) 
                SELECT VERSION(),
                       @@sql_mode,
                       @@default_storage_engine,
                       @@sql_auto_is_null,
                       @@lower_case_table_names,
                       CONVERT_TZ('2001-01-01 01:00:00', 'UTC', 'UTC') IS NOT NULL
            ; args=None; alias=default
DEBUG 2024-10-12 12:44:06,148 utils (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None; alias=default
DEBUG 2024-10-12 12:44:06,149 utils (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2024-10-12 07:44:06.142532' AND `django_session`.`session_key` = '112e4xyg3zitaq5ju83ncvcajxz887ey') LIMIT 21; args=('2024-10-12 07:44:06.142532', '112e4xyg3zitaq5ju83ncvcajxz887ey'); alias=default
DEBUG 2024-10-12 12:44:06,150 utils (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-10-12 12:44:06,152 utils (0.000) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_user_user_permissions` ON (`auth_permission`.`id` = `auth_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_user_permissions`.`user_id` = 2; args=(2,); alias=default
DEBUG 2024-10-12 12:44:06,153 utils (0.000) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_group_permissions` ON (`auth_permission`.`id` = `auth_group_permissions`.`permission_id`) INNER JOIN `auth_group` ON (`auth_group_permissions`.`group_id` = `auth_group`.`id`) INNER JOIN `auth_user_groups` ON (`auth_group`.`id` = `auth_user_groups`.`group_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_groups`.`user_id` = 2; args=(2,); alias=default
DEBUG 2024-10-12 12:44:06,162 base Exception while resolving variable 'app_label' in template 'pages/dashboards/default.html'.
Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'app_label'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'app_label'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'app_label'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [app_label] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E6020>>, 'request': <WSGIRequest: GET '/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'parent': 'dashboard', 'segment': 'default', 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}, {'forloop': {'parentloop': {}, 'counter0': 0, 'counter': 1, 'revcounter': 1, 'revcounter0': 0, 'first': True, 'last': True}, 'app': {'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}}]
